"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"420","City average",113,491,31.230393,121.473704,"http://aqicn.org/city/shanghai/quanshipingjun/","pm25","2017-03-30 00:00:00","+08:00",11,76,1023,45,4.5,15.8,113,5.5,40.1,3.1,NA,50,7,NA,NA,NA,NA,2017-03-29 22:53:55
"421","Shenyang US Consulate",NA,496,41.7832349,123.4267266,"http://aqicn.org/city/shenyang/usconsulate/","","2017-01-16 20:00:00","+0800",-11,62,1031,76,80.6,38.9,NA,10.9,0.9,1.8,NA,10,-17,NA,NA,NA,NA,2017-03-29 22:53:55
"422","City Monitoring Station, Jinan",177,497,36.66222222,117.0486111,"http://aqicn.org/city/shandong/jinan/shijiancezhan/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,127,11.2,46.2,177,11.6,3.7,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"423","Shandong Institute of Economics, Jinan",161,498,36.63777778,117.0688889,"http://aqicn.org/city/shandong/jinan/shandongjingjixueyuan/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,77,7.1,22.9,161,1,35.4,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"424","Quancheng Plaza, Jinan",162,499,36.66138889,117.0211111,"http://aqicn.org/city/shandong/jinan/quanchengguangchang/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,97,7.1,22.9,162,4.6,16.3,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"425","Kegansuo, Jinan",163,500,36.61138889,116.9880556,"http://aqicn.org/city/shandong/jinan/kegansuo/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,83,8.2,7.4,163,6,38.6,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"426","Shāndōng lǔnéng, Jinan",159,501,36.59277778,117.0241667,"http://aqicn.org/city/shandong/jinan/shandonglunen/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,87,10.7,12.4,159,4,41.5,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"427","Agriculture Science Institute, Jinan",168,502,36.663,116.945,"http://aqicn.org/city/shandong/jinan/nongkesuo/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,127,8.7,27,168,8.8,20.8,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"428","Jīchuáng èr chǎng, Jinan",185,503,36.64088889,116.9427778,"http://aqicn.org/city/shandong/jinan/jichuangerchang/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,128,7.6,30.7,185,8.9,19.9,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"429","Lanxiang technical school, Jinan",180,504,36.70027778,116.9477778,"http://aqicn.org/city/shandong/jinan/lanxiangjixiao/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,118,9.2,24.7,180,6.7,24.8,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"430","Chemical factory, Jinan",158,505,36.68722222,116.9886111,"http://aqicn.org/city/shandong/jinan/huagongchang/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,93,9.2,33,158,7.9,15.1,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"431","Provincial Seed Warehouse, Jinan",178,506,36.68527778,117.0602778,"http://aqicn.org/city/shandong/jinan/shengzhongzicangku/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,111,11.2,54.1,178,13.5,1.3,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"432","Shandong Architecture University, Jinan",169,507,36.68138889,117.1858333,"http://aqicn.org/city/shandong/jinan/shandongjianzhudaxue/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,109,15.8,33,169,7.1,18.3,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"433","Baosheng cable company, Jinan",NA,508,36.72256667,117.1247222,"http://aqicn.org/city/shandong/jinan/baoshengdianlan/","o3","2017-03-30 00:00:00","+08:00",7,81,1021,140,22.3,41.6,182,12.6,2.1,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"434","Paomaling, Jinan",139,509,36.4785,117.2130556,"http://aqicn.org/city/shandong/jinan/paomaling/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,50,5.1,7.8,139,3.5,42.3,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"435","Changqing District Communist Party School, Jinan",179,510,36.54861111,116.7651667,"http://aqicn.org/city/shandong/jinan/changqingquweidangxiao/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,102,13.7,17.9,179,7.2,33.8,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"436","BDA, Jinan",157,511,36.68538889,117.1247222,"http://aqicn.org/city/shandong/jinan/kaifaqu/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,95,10.7,41.6,157,5.4,16.7,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"437","Shinan district No. 1, Qingdao",NA,512,36.06525,120.403259,"http://aqicn.org/city/shandong/qingdao/shinanqu1hao/","","2016-02-07 11:00:00","+0800",1,38,1020,53,26.4,11.5,72,8.1,17,4,NA,170,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"438","Tuán dǎo, Qingdao",NA,513,36.054169,120.294134,"http://aqicn.org/city/shandong/qingdao/tuandao/","","2016-02-07 11:00:00","+0800",1,38,1020,62,23.9,11,91,8.8,38,4,NA,170,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"439","Shibei district No. 1, Qingdao",NA,514,36.069711,120.336184,"http://aqicn.org/city/shandong/qingdao/shibeiqu1hao/","","2016-02-07 11:00:00","+0800",1,38,1020,44,18.8,16,80,6,23,4,NA,170,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"440","Shibei district No. 2, Qingdao",NA,515,36.103886,120.36125,"http://aqicn.org/city/shandong/qingdao/shibeiqu2hao/","","2016-02-07 11:00:00","+0800",1,38,1020,55,26.9,11.5,95,8.6,25,4,NA,170,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"441","Huangdao District No. 1, Qingdao",NA,516,35.958797,120.185909,"http://aqicn.org/city/shandong/qingdao/huangdaoqu1hao/","","2016-02-07 11:00:00","+0800",1,38,1020,61,21.3,3.2,114,7.3,15,4,NA,170,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"442","Huangdao District No. 2, Qingdao",63,517,35.970289,120.155109,"http://aqicn.org/city/shandong/qingdao/huangdaoqu2hao/","pm25","2017-03-30 00:00:00","+08:00",5,87,1023,42,3.1,12.4,63,4.7,29.7,3.1,NA,190,3,NA,NA,NA,NA,2017-03-29 22:53:55
"443","Laoshan District No. 1, Qingdao",NA,518,36.085636,120.446784,"http://aqicn.org/city/shandong/qingdao/laoshanqu1hao/","","2016-02-07 10:00:00","+0800",5,29,1020,67,14.2,12.4,82,11.1,24,4,NA,190,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"444","Yǎng kǒu, Qingdao",93,519,36.240156,120.660697,"http://aqicn.org/city/shandong/qingdao/yangkou/","pm25","2017-03-30 00:00:00","+08:00",5,87,1023,30,4.1,8.3,93,7.2,26,3.1,NA,190,3,NA,NA,NA,NA,2017-03-29 22:53:55
"445","Laoshan District No. 2, Qingdao",63,520,36.090925,120.48547,"http://aqicn.org/city/shandong/qingdao/laoshanqu2hao/","pm25","2017-03-30 00:00:00","+08:00",5,87,1023,30,0.6,11,63,3.9,41.1,3.1,NA,190,3,NA,NA,NA,NA,2017-03-29 22:53:55
"446","Licang District No. 1, Qingdao",NA,521,36.18457,120.380186,"http://aqicn.org/city/shandong/qingdao/licangqu1hao/","","2016-02-07 11:00:00","+0800",1,38,1020,52,24.9,13.8,99,6.5,23,4,NA,170,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"447","Licang District No. 2, Qingdao",127,522,36.154078,120.427178,"http://aqicn.org/city/shandong/qingdao/licangqu2hao/","pm25","2017-03-30 00:00:00","+08:00",5,87,1023,51,2.1,10.1,127,7.7,38.6,3.1,NA,190,3,NA,NA,NA,NA,2017-03-29 22:53:55
"448","Chengyang District No. 1, Qingdao",NA,523,36.308156,120.39492,"http://aqicn.org/city/shandong/qingdao/chengyangqu1hao/","","2016-02-07 10:00:00","+0800",5,29,1020,80,34,26.6,91,10.4,16,4,NA,190,-12,NA,NA,NA,NA,2017-03-29 22:53:55
"449","Chengyang District No. 2, Qingdao",68,524,36.308156,120.460772,"http://aqicn.org/city/shandong/qingdao/chengyangqu2hao/","pm25","2017-03-30 00:00:00","+08:00",5,87,1023,30,8.7,6.4,68,4.3,36.6,3.1,NA,190,3,NA,NA,NA,NA,2017-03-29 22:53:55
"450","Zichuan Meteo. Stations, Zibo",163,525,36.63777778,117.9544444,"http://aqicn.org/city/shandong/zibo/zichuanqixiangzhan/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,92,19.3,32.5,163,15.6,22,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"451","Fènghuáng shān, Zibo",154,526,36.66555556,117.9233333,"http://aqicn.org/city/shandong/zibo/fenghuangshan/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,81,26.4,43,154,23.1,22.4,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"452","People's Park, Zibo",137,527,36.80833333,118.0422222,"http://aqicn.org/city/shandong/zibo/renmingongyuan/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,97,34.5,48.9,137,21.1,2.1,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"453","Dongfeng Chemical factory, Zibo",177,528,36.83805556,118.0447222,"http://aqicn.org/city/shandong/zibo/dongfenghuagongchang/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,103,35.5,56.8,177,16.1,13.5,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"454","Xīnqū, Zibo",172,529,36.84333333,118.0175,"http://aqicn.org/city/shandong/zibo/xinqu/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,100,15.2,39.4,172,14,17.1,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"455","Nán dìng, Zibo",124,530,36.80305556,118.0244444,"http://aqicn.org/city/shandong/zibo/nanding/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,99,42.6,61.6,124,22,3.3,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"456","Boshan shuangshan, Zibo",169,531,36.49722222,117.8477778,"http://aqicn.org/city/shandong/zibo/boshanshuangshan/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,94,7.1,25.2,169,14.2,15.5,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"457","Qīnglóng shān, Zibo",166,532,36.45972222,117.8702778,"http://aqicn.org/city/shandong/zibo/qinglongshan/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,69,18.3,25.2,166,12.4,26,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"458","Linzi Putian Park, Zibo",152,533,36.81972222,118.3091667,"http://aqicn.org/city/shandong/zibo/linziputianyuan/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,76,12.2,40.7,152,13.7,12.2,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"459","Qilu Petrochemical, Zibo",117,534,36.76555556,118.2491667,"http://aqicn.org/city/shandong/zibo/qilushihua/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,80,9.7,24.7,117,12.7,3.7,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"460","Zhoucun sanjin Group, Zibo",171,535,36.80416667,117.8511111,"http://aqicn.org/city/shandong/zibo/zhoucunsanjinjituan/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,92,28.4,27.5,171,13.9,14.3,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"461","Vocational College, Zibo",180,536,36.825,117.9205556,"http://aqicn.org/city/shandong/zibo/zhiyexueyuan/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,108,22.3,52,180,14.9,2.1,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"462","BDA, Zibo",134,537,36.90472222,118.0158333,"http://aqicn.org/city/shandong/zibo/kaifaqu/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,104,8.7,33.9,134,16.5,1.3,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"463","Shizhong District Government, Zaozhuang",157,538,34.85138889,117.5638889,"http://aqicn.org/city/shandong/zaozhuang/shizhongquzhengfu/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,97,5.6,16,157,6.8,31.7,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"464","Sewage treatment plant, Zaozhuang",169,539,34.82,117.5897222,"http://aqicn.org/city/shandong/zaozhuang/wushuichulichang/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,102,4.1,23.4,169,5,15.9,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"465","Xuecheng EPA, Zaozhuang",159,540,34.79111111,117.2666667,"http://aqicn.org/city/shandong/zaozhuang/xuechengquhuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,82,11.2,12.4,159,4,32.9,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"466","Yicheng District government, Zaozhuang",162,541,34.77388889,117.5708333,"http://aqicn.org/city/shandong/zaozhuang/yichengquzhengfu/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,95,9.7,11.9,162,6.2,35.8,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"467","Taierzhuang EPA, Zaozhuang",170,542,34.58055556,117.7352778,"http://aqicn.org/city/shandong/zaozhuang/taierzhuanghuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,96,4.1,6.9,170,8.1,25.6,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"468","Shanting EPA, Zaozhuang",168,543,35.07083333,117.4516667,"http://aqicn.org/city/shandong/zaozhuang/shantingquhuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,81,8.7,8.3,168,4.9,40.7,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"469","City EPA, Zaozhuang",161,544,34.81027778,117.3147222,"http://aqicn.org/city/shandong/zaozhuang/shihuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,75,10.2,11.9,161,4.3,34.2,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"470","High-tech zone, Zaozhuang",164,545,34.8225,117.3575,"http://aqicn.org/city/shandong/zaozhuang/gaoxinqu/","pm25","2017-03-30 00:00:00","+08:00",9,54,1023,90,12.7,14.2,164,5.9,30.9,0.9,NA,140,3,NA,NA,NA,NA,2017-03-29 22:53:55
"471","City EPA, Dongying",153,546,37.43138889,118.6672222,"http://aqicn.org/city/shandong/dongying/shihuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,75,25.9,23.4,153,11.4,21.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"472","Guǎngnán reservoir, Dongying",NA,547,37.37805556,118.8191667,"http://aqicn.org/city/shandong/dongying/guangnanshuiku/","","2015-05-15 15:00:00","+0800",12,69,0,59,3.1,5.5,158,NA,NA,1.8,NA,237,7,NA,NA,NA,NA,2017-03-29 22:53:55
"473","Vocational College, Dongying",112,548,37.43805556,118.625,"http://aqicn.org/city/shandong/dongying/zhiyexueyuan/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,59,11.7,22.4,112,9.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"474","Xianhe Oil Production Plant, Dongying",144,549,37.44166667,118.5044444,"http://aqicn.org/city/shandong/dongying/xianhecaiyouchang/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,77,19.3,32,144,12.5,21.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"475","Gengjin village, Dongying",164,550,37.44444444,118.5527778,"http://aqicn.org/city/shandong/dongying/gengjingcun/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,85,13.7,36.2,164,12.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"476","City environmental company, Dongying",162,551,37.46583333,118.5022222,"http://aqicn.org/city/shandong/dongying/shihuanbaogongsi/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,78,14.7,32.5,162,10,17.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"477","Shènglì hospital, Dongying",151,552,37.47222222,118.6408333,"http://aqicn.org/city/shandong/dongying/shengliyiyuan/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,68,12.7,15.1,151,8.8,28.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"478","Hekou  district, Dongying",160,553,37.88305556,118.5163889,"http://aqicn.org/city/shandong/dongying/hekouqu/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,79,18.3,27.5,160,12.6,24.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"479","BDA, Dongying",156,554,37.43444444,118.6961111,"http://aqicn.org/city/shandong/dongying/kaifaqu/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,75,33,19.7,156,16.2,23.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"480","Bearing Factory, Yantai",153,555,37.54311096,121.371706,"http://aqicn.org/city/shandong/yantai/zhouchengchang/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,35,15.2,30.7,153,9.2,13,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"481","Xijiao Chemical Station, Yantai",NA,556,37.546224,121.3185607,"http://aqicn.org/city/shandong/yantai/xijiaohuagongzhan/","pm10","2017-03-30 00:00:00","+08:00",NA,NA,NA,70,9.2,11.5,169,9.2,33.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"482","Lǔdōng Univertity, Yantai",155,557,37.52368316,121.3553673,"http://aqicn.org/city/shandong/yantai/ludongdaxue/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,66,3.6,10.6,155,6.3,35,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"483","Fushan Monitoring Stations, Yantai",112,558,37.47141415,121.2550926,"http://aqicn.org/city/shandong/yantai/fushanqujiancezhan/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,61,8.2,18.8,112,11.8,19.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"484","Mouping EPA, Yantai",153,559,37.37605485,121.5817255,"http://aqicn.org/city/shandong/yantai/moupingquhuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,55,8.2,11,153,8.7,38.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"485","Laishan EPA, Yantai",104,560,37.47743887,121.4430704,"http://aqicn.org/city/shandong/yantai/laishanquhuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,27,5.1,16.5,104,8.3,37.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"486","Laishan Shengquan Industrial Park, Yantai",91,561,37.42609554,121.4031242,"http://aqicn.org/city/shandong/yantai/laishanshengquangongyeyuan/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,45,2.1,5.5,91,7.2,31.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"487","China Agricultural University, Yantai",134,562,37.42276743,121.5068398,"http://aqicn.org/city/shandong/yantai/zhongguonongyedaxue/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,51,1.1,8.3,134,9.6,34.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"488","BDA EPA, Yantai",154,563,37.5599778,121.2529217,"http://aqicn.org/city/shandong/yantai/kaifaquhuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,70,7.1,18.3,154,8.3,26.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"489","BDA zone B, Yantai",114,564,37.60240665,121.1421659,"http://aqicn.org/city/shandong/yantai/kaifaqub-qu/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,101,3.6,25.6,114,9.9,20.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"490","Dajijia, Yantai",164,565,37.67283315,121.0662505,"http://aqicn.org/city/shandong/yantai/dajijia/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,64,3.1,23.8,164,6.4,21.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"491","Liújiāyuán, Weifang",166,566,36.73055556,119.0919444,"http://aqicn.org/city/shandong/weifang/liujiayuan/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,92,3.1,20.6,166,9.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"492","BDA, Weifang",160,567,36.71955556,119.0481667,"http://aqicn.org/city/shandong/weifang/jingjikaifaqu/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,83,3.1,22.4,160,7.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"493","Business School, Weifang",158,568,36.68194444,119.0999444,"http://aqicn.org/city/shandong/weifang/shangxiao/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,78,3.6,24.3,158,7.8,12.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"494","Hanting District, Weifang",163,569,36.77305556,119.1938889,"http://aqicn.org/city/shandong/weifang/hantingqu/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,86,5.1,20.2,163,9.2,16.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"495","Gongda Company, Weifang",163,570,36.65722222,119.1613889,"http://aqicn.org/city/shandong/weifang/gongdagongsi/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,81,6.6,18.3,163,7,15.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"496","City EPA, Weifang",160,571,36.70083333,119.1625,"http://aqicn.org/city/shandong/weifang/shihuanbaoju/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,82,5.6,19.2,160,9.1,18.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"497","City Arbitration Committee, Weifang",160,572,36.70194444,119.14,"http://aqicn.org/city/shandong/weifang/shizhongcaiwei/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,83,6.1,22,160,9.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"498","Xinhui Group, Weifang",63,573,36.64111111,119.1108333,"http://aqicn.org/city/shandong/weifang/xinhuijituan/","pm10",NA,"2017-03-07 18:00:00",NA,NA,NA,63,10,4,63,4,36,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"499","Jincheng Middle School, Weifang",161,574,36.77305556,119.1095667,"http://aqicn.org/city/shandong/weifang/jinchengzhongxue/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,77,4.6,25.6,161,7.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"500","City Monitoring Station, Jining",153,575,35.40888889,116.6186111,"http://aqicn.org/city/shandong/jining/shijiancezhan/","pm25","2017-03-30 00:00:00","+08:00",12,48,1022,79,28.9,21.1,153,11.2,26.9,0.9,NA,160,4,NA,NA,NA,NA,2017-03-29 22:53:55
"501","Shengdi Hollidays Resort, Jining",147,576,35.42505556,116.6936111,"http://aqicn.org/city/shandong/jining/shengdidujiacun/","pm25","2017-03-30 00:00:00","+08:00",12,48,1022,92,25.4,22.9,147,10.3,26.4,0.9,NA,160,4,NA,NA,NA,NA,2017-03-29 22:53:55
"502","Electrochemical Factory, Jining",151,578,35.39088889,116.5476111,"http://aqicn.org/city/shandong/jining/dianhuachang/","pm25","2017-03-30 00:00:00","+08:00",12,48,1022,86,20.3,21.1,151,11.1,31.7,0.9,NA,160,4,NA,NA,NA,NA,2017-03-29 22:53:55
"503","Agricultural School, Jining",153,580,35.44277778,116.5963889,"http://aqicn.org/city/shandong/jining/nongyexuexiao/","pm25","2017-03-30 00:00:00","+08:00",12,48,1022,66,28.9,21.1,153,14.9,30.5,0.9,NA,160,4,NA,NA,NA,NA,2017-03-29 22:53:55
"504","BDA Huojucheng, Jining",151,581,35.43677778,116.6376111,"http://aqicn.org/city/shandong/jining/kaifaquhuojucheng/","pm25","2017-03-30 00:00:00","+08:00",12,48,1022,77,17.3,14.7,151,9.7,33.3,0.9,NA,160,4,NA,NA,NA,NA,2017-03-29 22:53:55
"505","Taishan monitoring station, Taian",177,582,36.19416667,117.1536111,"http://aqicn.org/city/shandong/taian/taishanjiancezhan/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,102,9.2,29.3,177,10.5,18.7,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"506","Shandong Electric Power School, Taian",175,583,36.17583333,117.1180556,"http://aqicn.org/city/shandong/taian/shandongdianlixuexiao/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,112,12.2,34.3,175,10,13.5,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"507","Population Education school, Taian",181,584,36.19416667,117.0980556,"http://aqicn.org/city/shandong/taian/renkouxuexiao/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,85,14.2,21.5,181,0.1,26.9,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"508","Houfeng company, Taian",178,585,36.20472222,117.1841667,"http://aqicn.org/city/shandong/taian/houfenggongsi/","pm25","2017-03-30 00:00:00","+08:00",7,81,1021,100,13.7,24.7,178,9.2,22,0.9,NA,90,4,NA,NA,NA,NA,2017-03-29 22:53:55
"509","Nongda new campus, Taian",179,586,36.17,117.1591667,"http://aqicn.org/city/shandong/taian/nongdaxinxiao/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,89,13.2,38.9,179,10.1,7.8,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"510","Transportation technical school, Taian",157,587,36.20194444,117.0411111,"http://aqicn.org/city/shandong/taian/jiaotongjixiao/","pm25","2017-03-29 10:00:00","+08:00",6,93,1023,73,4.1,20.6,157,9.3,5.7,1.8,NA,130,5,NA,NA,NA,NA,2017-03-29 22:53:55
"511","ICT Technology, Taian",174,588,36.11638889,117.1013889,"http://aqicn.org/city/shandong/taian/xintongkeji/","pm25","2017-03-30 00:00:00","+08:00",7,76,1021,80,8.2,31.6,174,8.6,17.1,0.9,NA,340,3,NA,NA,NA,NA,2017-03-29 22:53:55
"512","City Environmental Monitoring Station, Weihai",102,589,37.51292649,122.0620045,"http://aqicn.org/city/shandong/weihai/shihuanjingjiancezhan/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,51,2.6,11.9,102,6,20.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"513","Woodworking Factory, Weihai",102,590,37.32453537,122.1558142,"http://aqicn.org/city/shandong/weihai/mugongjixiechang/","pm25","2017-03-30 00:00:00","+08:00",NA,NA,NA,39,4.6,13.3,102,3.5,30.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
