"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"470","Vocational College, Dongying",68,548,37.43805556,118.625,"http://aqicn.org/city/shandong/dongying/zhiyexueyuan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,33,10.7,12.4,68,7.3,23.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"471","Xianhe Oil Production Plant, Dongying",89,549,37.44166667,118.5044444,"http://aqicn.org/city/shandong/dongying/xianhecaiyouchang/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,52,14.2,15.1,89,7,37.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"472","Gengjin village, Dongying",87,550,37.44444444,118.5527778,"http://aqicn.org/city/shandong/dongying/gengjingcun/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,59,15.2,12.4,87,10.1,30.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"473","City environmental company, Dongying",117,551,37.46583333,118.5022222,"http://aqicn.org/city/shandong/dongying/shihuanbaogongsi/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,47,18.8,16.5,117,0.1,32.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"474","Shènglì hospital, Dongying",70,552,37.47222222,118.6408333,"http://aqicn.org/city/shandong/dongying/shengliyiyuan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,49,14.7,11,70,6.8,21.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"475","Hekou  district, Dongying",93,553,37.88305556,118.5163889,"http://aqicn.org/city/shandong/dongying/hekouqu/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,57,22.3,17.9,93,14.1,15.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"476","BDA, Dongying",70,554,37.43444444,118.6961111,"http://aqicn.org/city/shandong/dongying/kaifaqu/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,44,18.8,7.8,70,9.2,28.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"477","Bearing Factory, Yantai",127,555,37.54311096,121.371706,"http://aqicn.org/city/shandong/yantai/zhouchengchang/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,35,25.9,29.3,127,9.8,15.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"478","Xijiao Chemical Station, Yantai",134,556,37.546224,121.3185607,"http://aqicn.org/city/shandong/yantai/xijiaohuagongzhan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,68,17.3,25.6,134,10.6,24,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"479","Lǔdōng Univertity, Yantai",155,557,37.52368316,121.3553673,"http://aqicn.org/city/shandong/yantai/ludongdaxue/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,61,16.8,28.4,155,9.4,13.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"480","Fushan Monitoring Stations, Yantai",104,558,37.47141415,121.2550926,"http://aqicn.org/city/shandong/yantai/fushanqujiancezhan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,65,8.7,29.8,104,15.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"481","Mouping EPA, Yantai",162,559,37.37605485,121.5817255,"http://aqicn.org/city/shandong/yantai/moupingquhuanbaoju/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,64,17.8,28.4,162,15.8,18.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"482","Laishan EPA, Yantai",NA,560,37.47743887,121.4430704,"http://aqicn.org/city/shandong/yantai/laishanquhuanbaoju/","pm10","2017-03-27 08:00:00","+08:00",NA,NA,NA,40,18.8,1.9,112,9.4,22.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"483","Laishan Shengquan Industrial Park, Yantai",114,561,37.42609554,121.4031242,"http://aqicn.org/city/shandong/yantai/laishanshengquangongyeyuan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,55,3.6,8.7,114,9.9,19.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"484","China Agricultural University, Yantai",157,562,37.42276743,121.5068398,"http://aqicn.org/city/shandong/yantai/zhongguonongyedaxue/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,66,6.1,22,157,11.7,19.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"485","BDA EPA, Yantai",137,563,37.5599778,121.2529217,"http://aqicn.org/city/shandong/yantai/kaifaquhuanbaoju/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,69,27.9,39.4,137,13.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"486","BDA zone B, Yantai",89,564,37.60240665,121.1421659,"http://aqicn.org/city/shandong/yantai/kaifaqub-qu/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,63,15.2,17.9,89,10.3,21.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"487","Dajijia, Yantai",134,565,37.67283315,121.0662505,"http://aqicn.org/city/shandong/yantai/dajijia/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,21,14.7,10.1,134,2.5,8.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"488","Liújiāyuán, Weifang",127,566,36.73055556,119.0919444,"http://aqicn.org/city/shandong/weifang/liujiayuan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,60,12.2,33.4,127,9.2,3.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"489","BDA, Weifang",151,567,36.71955556,119.0481667,"http://aqicn.org/city/shandong/weifang/jingjikaifaqu/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,71,39.6,31.6,151,15.1,13.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"490","Business School, Weifang",107,568,36.68194444,119.0999444,"http://aqicn.org/city/shandong/weifang/shangxiao/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,62,18.3,30.2,107,10.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"491","Hanting District, Weifang",122,569,36.77305556,119.1938889,"http://aqicn.org/city/shandong/weifang/hantingqu/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,104,18.3,34.8,122,7.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"492","Gongda Company, Weifang",104,570,36.65722222,119.1613889,"http://aqicn.org/city/shandong/weifang/gongdagongsi/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,65,10.2,21.5,104,6.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"493","City EPA, Weifang",134,571,36.70083333,119.1625,"http://aqicn.org/city/shandong/weifang/shihuanbaoju/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,65,13.2,29.8,134,12.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"494","City Arbitration Committee, Weifang",97,572,36.70194444,119.14,"http://aqicn.org/city/shandong/weifang/shizhongcaiwei/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,63,20.8,27.5,97,10.9,7.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"495","Xinhui Group, Weifang",63,573,36.64111111,119.1108333,"http://aqicn.org/city/shandong/weifang/xinhuijituan/","pm10",NA,"2017-03-07 18:00:00",NA,NA,NA,63,10,4,63,4,36,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"496","Jincheng Middle School, Weifang",119,574,36.77305556,119.1095667,"http://aqicn.org/city/shandong/weifang/jinchengzhongxue/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,57,15.2,32.5,119,6.8,5.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"497","City Monitoring Station, Jining",144,575,35.40888889,116.6186111,"http://aqicn.org/city/shandong/jining/shijiancezhan/","pm25","2017-03-27 08:00:00","+08:00",1,86,1022,58,17.8,15.6,144,7.7,22.4,1.8,NA,180,0,NA,NA,NA,NA,2017-03-27 00:41:11
"498","Shengdi Hollidays Resort, Jining",114,576,35.42505556,116.6936111,"http://aqicn.org/city/shandong/jining/shengdidujiacun/","pm25","2017-03-27 08:00:00","+08:00",1,86,1022,91,28.4,33,114,8.1,5.3,1.8,NA,180,0,NA,NA,NA,NA,2017-03-27 00:41:11
"499","Sewage treatment plant, Jining",129,577,35.36477778,116.6038889,"http://aqicn.org/city/shandong/jining/wushuichulichang/","pm25","2017-03-27 08:00:00","+08:00",1,86,1022,70,22.8,11.9,129,9.1,20.8,1.8,NA,180,0,NA,NA,NA,NA,2017-03-27 00:41:11
"500","Electrochemical Factory, Jining",151,578,35.39088889,116.5476111,"http://aqicn.org/city/shandong/jining/dianhuachang/","pm25","2017-03-27 08:00:00","+08:00",8,49,1023,81,17.3,31.6,151,7.2,13.9,0.9,NA,140,1,NA,NA,NA,NA,2017-03-27 00:41:11
"501","Agricultural School, Jining",114,580,35.44277778,116.5963889,"http://aqicn.org/city/shandong/jining/nongyexuexiao/","pm25","2017-03-27 08:00:00","+08:00",1,86,1022,62,18.8,17,114,8.6,19.5,1.8,NA,180,0,NA,NA,NA,NA,2017-03-27 00:41:11
"502","BDA Huojucheng, Jining",102,581,35.43677778,116.6376111,"http://aqicn.org/city/shandong/jining/kaifaquhuojucheng/","pm25","2017-03-27 08:00:00","+08:00",1,86,1022,61,16.3,15.6,102,6.3,24.4,1.8,NA,180,0,NA,NA,NA,NA,2017-03-27 00:41:11
"503","Taishan monitoring station, Taian",153,582,36.19416667,117.1536111,"http://aqicn.org/city/shandong/taian/taishanjiancezhan/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,66,31.5,27,153,11.8,5.7,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"504","Shandong Electric Power School, Taian",171,583,36.17583333,117.1180556,"http://aqicn.org/city/shandong/taian/shandongdianlixuexiao/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,122,40.6,31.6,171,13.4,3.7,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"505","Population Education school, Taian",151,584,36.19416667,117.0980556,"http://aqicn.org/city/shandong/taian/renkouxuexiao/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,54,31.5,33,151,0.1,2.9,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"506","Houfeng company, Taian",114,585,36.20472222,117.1841667,"http://aqicn.org/city/shandong/taian/houfenggongsi/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,79,10.7,24.3,114,9.4,1.7,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"507","Nongda new campus, Taian",157,586,36.17,117.1591667,"http://aqicn.org/city/shandong/taian/nongdaxinxiao/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,90,18.3,22.9,157,8.4,2.9,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"508","Transportation technical school, Taian",78,587,36.20194444,117.0411111,"http://aqicn.org/city/shandong/taian/jiaotongjixiao/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,54,8.7,34.3,78,4.6,2.5,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"509","ICT Technology, Taian",149,588,36.11638889,117.1013889,"http://aqicn.org/city/shandong/taian/xintongkeji/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,77,21.8,33,149,4.6,1.7,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"510","City Environmental Monitoring Station, Weihai",137,589,37.51292649,122.0620045,"http://aqicn.org/city/shandong/weihai/shihuanjingjiancezhan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,57,14.2,23.4,137,8,19.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"511","Woodworking Factory, Weihai",157,590,37.32453537,122.1558142,"http://aqicn.org/city/shandong/weihai/mugongjixiechang/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,64,14.7,14.2,157,8,21.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"512","Lantian Hotel, Weihai",104,591,37.51363425,122.1412574,"http://aqicn.org/city/shandong/weihai/lantianbinguan/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,50,13.2,11.9,104,6.7,41.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"513","Zhang village government, Weihai",82,592,37.48458826,122.0444208,"http://aqicn.org/city/shandong/weihai/zhangcunzhengfu/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,54,7.6,7.8,82,7.8,43.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"514","Gao District Bank, Weihai",102,593,37.53392123,122.0512579,"http://aqicn.org/city/shandong/weihai/gaoqujiaoxing/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,53,14.2,11,102,9.2,35,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"515","Huxia technical school, Weihai",155,594,37.42694682,122.1257714,"http://aqicn.org/city/shandong/weihai/huaxiajixiao/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,65,13.2,11.9,155,8.7,23.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"516","City governement square, Rizhao",119,595,35.40777778,119.5205556,"http://aqicn.org/city/shandong/rizhao/shizhengfuguangchang/","pm25","2017-03-27 08:00:00","+08:00",6,34,1023,62,14.7,32,119,8.3,4.5,3.1,NA,290,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"517","Port Authority, Rizhao",139,596,35.38166667,119.5486111,"http://aqicn.org/city/shandong/rizhao/gangwuju/","pm25","2017-03-27 08:00:00","+08:00",6,34,1023,65,11.7,35.2,139,0.1,3.7,3.1,NA,290,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"518","City Monitoring Station, Rizhao",153,597,35.38888889,119.4908333,"http://aqicn.org/city/shandong/rizhao/shijiancezhan/","pm25","2017-03-27 08:00:00","+08:00",6,34,1023,73,10.2,26.1,153,8.9,2.5,3.1,NA,290,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"519","Professor Garden, Rizhao",114,598,35.4625,119.5688889,"http://aqicn.org/city/shandong/rizhao/jiaoshouhuayuan/","pm25","2017-03-27 08:00:00","+08:00",10,22,1024,71,17.8,19.7,114,4.8,7.4,3.1,NA,270,-6,NA,NA,NA,NA,2017-03-27 00:41:11
"520","Vocational and Technical College, Rizhao",122,599,35.44222222,119.5327778,"http://aqicn.org/city/shandong/rizhao/zhiyejishuxueyuan/","pm25","2017-03-27 08:00:00","+08:00",6,34,1023,59,18.8,27.5,122,11.8,5.7,3.1,NA,290,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"521","Lanshan EPA branch, Rizhao",174,600,35.29361111,119.34,"http://aqicn.org/city/shandong/rizhao/lanshanhuanbaofenju/","pm25","2017-03-27 08:00:00","+08:00",6,34,1023,108,26.9,38.9,174,19.8,3.7,3.1,NA,290,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"522","Jinma Industrial Park, Rizhao",134,601,35.37361111,119.5086111,"http://aqicn.org/city/shandong/rizhao/jinmagongyeyuan/","pm25","2017-03-27 08:00:00","+08:00",6,34,1023,73,15.8,31.6,134,11,5.3,3.1,NA,290,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"523","Vegetable oil factory, Laiwu",153,602,36.205,117.695,"http://aqicn.org/city/shandong/laiwu/zhiwuyouchang/","pm25","2017-03-27 08:00:00","+08:00",2,56,1023,103,29.9,28.4,153,17.2,1.7,0.9,NA,270,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"524","Vocational and Technical College, Laiwu",NA,603,36.22888889,117.6888889,"http://aqicn.org/city/shandong/laiwu/zhiyejishuxueyuan/","","","",12,73,1015,NA,NA,NA,NA,NA,NA,2,NA,NA,8,NA,NA,NA,NA,2017-03-27 00:41:11
"525","Nursing home, Laiwu",156,604,36.26611111,117.6469444,"http://aqicn.org/city/shandong/laiwu/laoniangongyu/","pm25","2017-03-27 08:00:00","+08:00",2,56,1023,81,27.9,30.2,156,15.3,2.5,0.9,NA,270,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"526","Xinyi middle school, Laiwu",119,605,36.245,117.7330556,"http://aqicn.org/city/shandong/laiwu/xinyizhongxue/","pm25","2017-03-27 08:00:00","+08:00",2,56,1023,57,28.4,18.3,119,10.8,11.4,0.9,NA,270,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"527","Risheng International School, Laiwu",147,606,36.20805556,117.725,"http://aqicn.org/city/shandong/laiwu/richengguojixuexiao/","pm25","2017-03-27 08:00:00","+08:00",2,56,1023,71,18.8,24.3,147,12.5,5.3,0.9,NA,270,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"528","Gangcheng EPA, Laiwu",109,607,36.06694444,117.8661111,"http://aqicn.org/city/shandong/laiwu/gangchengquhuanbaoju/","pm25","2017-03-27 08:00:00","+08:00",2,56,1023,52,25.9,16,109,11.5,19.1,0.9,NA,270,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"529","Lunan Pharmaceutical Factory, Linyi",171,608,35.06222222,118.2938889,"http://aqicn.org/city/shandong/linyi/lunanzhiyaochang/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,111,39.1,38.9,171,14.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"530","Yihe compound, Linyi",157,609,35.05722222,118.3416667,"http://aqicn.org/city/shandong/linyi/yihexiaoqu/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,96,31,37.1,157,13.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"531","Linyi University, Linyi",167,610,35.11527778,118.2877778,"http://aqicn.org/city/shandong/linyi/linyidaxue/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,118,17.3,37.1,167,16,1.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"532","City EPA (Nanfang), Linyi",160,611,35.10527778,118.3477778,"http://aqicn.org/city/shandong/linyi/shihuanbaojunanfang/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,87,32.5,38,160,14.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"533","Xinguang woolen factory, Linyi",156,612,34.98166667,118.2763889,"http://aqicn.org/city/shandong/linyi/xinguangmaofangchang/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,121,48.7,39.4,156,9,7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"534","Hongfu Baijiu Factory, Linyi",163,613,34.99944444,118.2516667,"http://aqicn.org/city/shandong/linyi/hongfujiuye/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,124,42.1,43.9,163,19.8,3.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"535","Hedong insurance company, Linyi",165,614,35.08972222,118.4023333,"http://aqicn.org/city/shandong/linyi/hedongbaoxiangongsi/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,88,21.8,43.5,165,19.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"536","Jianghua vehicule center, Linyi",215,615,35.01055556,118.43,"http://aqicn.org/city/shandong/linyi/jianghuaqimao/","pm25","2017-03-27 08:00:00","+08:00",NA,NA,NA,195,45.6,40.7,215,15.8,1.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-27 00:41:11
"537","Heima group, Dezhou",114,616,37.46527778,116.3083333,"http://aqicn.org/city/shandong/dezhou/heimajituan/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,59,16.3,26.6,114,12,13.9,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"538","Children's amuzment park, Dezhou",153,617,37.46638889,116.3061111,"http://aqicn.org/city/shandong/dezhou/ertongleyuan/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,69,14.7,37.5,153,11.8,6.5,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"539","Monitoring station, Dezhou",127,618,37.43222222,116.3713889,"http://aqicn.org/city/shandong/dezhou/jiancezhan/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,70,11.7,38,127,13.1,10.2,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"540","Supervision Station, Dezhou",109,619,37.44888889,116.3188889,"http://aqicn.org/city/shandong/dezhou/jianlizhan/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,40,15.2,6.9,109,11.6,11.8,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"541","Huayu technical school, Dezhou",127,620,37.46194444,116.3516667,"http://aqicn.org/city/shandong/dezhou/huayujixiao/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,65,14.7,26.6,127,10.5,5.7,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"542","Shuangyi group, Dezhou",144,621,37.47805556,116.3105556,"http://aqicn.org/city/shandong/dezhou/shuangyijituan/","pm25","2017-03-27 08:00:00","+08:00",2,81,1021,58,17.3,33.4,144,8.3,11.8,0.9,NA,190,-1,NA,NA,NA,NA,2017-03-27 00:41:11
"543","Dongchang District Government, Liaocheng",149,622,36.44444444,115.9661111,"http://aqicn.org/city/shandong/liaocheng/dongchangquzhengfu/","pm25","2017-03-27 08:00:00","+08:00",6,37,1022,91,25.4,37.5,149,8,1.7,1.8,NA,180,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"544","Light Machinery Factory No. 2, Liaocheng",160,623,36.45666667,115.9966667,"http://aqicn.org/city/shandong/liaocheng/erqingjixiechang/","pm25","2017-03-27 08:00:00","+08:00",6,37,1022,82,15.8,33.4,160,8.8,4.1,1.8,NA,180,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"545","City committee communist party school, Liaocheng",154,624,36.47944444,115.9836111,"http://aqicn.org/city/shandong/liaocheng/shiweidangxiao/","pm25","2017-03-27 08:00:00","+08:00",6,37,1022,74,19.8,37.5,154,13.2,10.6,1.8,NA,180,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"546","Customs, Liaocheng",152,625,36.43194444,115.9513889,"http://aqicn.org/city/shandong/liaocheng/haiguan/","pm25","2017-03-27 08:00:00","+08:00",6,37,1022,86,14.7,32,152,7,3.3,1.8,NA,180,-4,NA,NA,NA,NA,2017-03-27 00:41:11
"547","Hongshun Garden, Liaocheng",144,626,36.47111111,115.9547222,"http://aqicn.org/city/shandong/liaocheng/hongshunhuayuan/","pm25","2017-03-27 08:00:00","+08:00",6,37,1022,77,17.8,32,144,13,7,1.8,NA,180,-4,NA,NA,NA,NA,2017-03-27 00:41:11
